string,file,line,needs_review,notes,reason,suggested_replacement
"debug with Claude",src/ui/tui/screens/ActivationOptionsScreen.tsx,81,true,Exposes the underlying LLM provider name,The wizard's LLM provider is an implementation detail. Naming Claude ties branding to a specific vendor and may confuse users who don't know what Claude is.,debug with AI
"I'm blocked",src/ui/tui/screens/ActivationOptionsScreen.tsx,81,true,Hint says 'debug with Claude' — exposes LLM provider name in user-facing text,Same issue — the hint text on this menu item names Claude explicitly. Should be provider-agnostic since the proxy could change.,"I'm blocked" (keep label; change hint to 'get help debugging')
"Claude/Anthropic services are experiencing issues.",src/ui/tui/screens/OutageScreen.tsx,32,true,Exposes LLM provider name (Claude/Anthropic) to users,Names the specific LLM vendor. Users shouldn't need to know which AI provider powers the wizard. Also creates a branding dependency on a third party.,AI services are experiencing issues.
"Your project's .claude/settings.json sets:",src/ui/tui/screens/SettingsOverrideScreen.tsx,53,true,References '.claude/settings.json' — leaks internal agent tooling detail to user,Exposes the internal Claude Agent SDK config path. Most users won't know what .claude/settings.json is. If the underlying agent SDK changes this string becomes stale.,"A local configuration file is overriding the wizard's network settings."
"Unify your data with Amplitude Activation",src/ui/tui/screens/RunScreen.tsx,117,true,Verify 'Amplitude Activation' is a current product name — may be deprecated or renamed,'Amplitude Activation' is not a well-known standalone product name on amplitude.com. The data routing product is typically 'Amplitude Data' or 'Amplitude CDP'. Using an incorrect product name misleads users.,Remove this tip entirely or replace with a verified product name from amplitude.com/products
"Collect, clean, and route data to every tool in your stack. One SDK, one source of truth, zero data silos.",src/ui/tui/screens/RunScreen.tsx,119,true,Description depends on 'Amplitude Activation' being a real current product,Paired with the unverified product name above — if the product name is wrong the description is also misleading.,Remove or rewrite to match whatever the verified product name is
"Extend your agents with the Skills Marketplace",src/ui/tui/screens/RunScreen.tsx,137,true,Verify 'Skills Marketplace' is a shipped/public Amplitude product name,No public 'Skills Marketplace' product exists on amplitude.com as of this audit. Advertising an unshipped or internal-only feature to external users is misleading.,Remove this tip entirely until the product is publicly launched
"Browse and install pre-built skills that teach your agents new tricks — from anomaly detection to automated reporting. Build once, share across your org.",src/ui/tui/screens/RunScreen.tsx,139,true,Description depends on Skills Marketplace being a real shipped product,Same as above — describes a product users cannot access.,Remove alongside the Skills Marketplace tip
"Meet your always-on analytics agent",src/ui/tui/screens/RunScreen.tsx,143,true,Verify this is a real shipped Amplitude product/feature,No publicly documented 'always-on analytics agent' product exists. This reads like aspirational marketing copy rather than a real feature users can try today.,Remove this tip or replace with a link to a verifiable shipped feature
"Ask questions in Amplitude or in Slack and get instant answers backed by your data. One agent that works wherever your team already lives.",src/ui/tui/screens/RunScreen.tsx,145,true,Verify agent-in-Slack is a real shipped feature,Amplitude has Slack notifications but a persistent 'agent' that answers questions in Slack is not a documented GA feature. Claiming it exists misleads users.,Remove or rewrite to describe actual Slack integration capabilities (notifications and chart sharing)
"Amplitude can also help you track your LLM costs",src/ui/tui/screens/RunScreen.tsx,165,true,Verify LLM cost tracking is a real shipped Amplitude feature,LLM cost tracking is gated behind a feature flag (FLAG_LLM_ANALYTICS) and may not be GA. Presenting a flag-gated beta feature as a general capability could confuse users if the flag is off.,Reword to 'Amplitude can help you track LLM usage' or gate this tip behind the same feature flag
"From zero to first tracked event in 5 minutes.",src/ui/tui/screens/IntroScreen.tsx,85,true,Time claim may be inaccurate depending on project complexity,Unverifiable promise — complex projects (Django/Android/Unity) routinely exceed 5 minutes. Sets incorrect expectations.,"From zero to first tracked event, fast."
"Go to Settings > Personal Settings > Profile and click ""Connect to Slack"".",src/ui/tui/screens/SlackScreen.tsx,186,true,Verify this navigation path is still accurate in current Amplitude UI,Amplitude's settings UI may have reorganized since this was written. If the path is wrong users will be stuck on a screen telling them to click something that doesn't exist.,"Verify path in production Amplitude UI. If changed, update to match. If unsure, simplify to 'Follow the instructions in the browser to connect Slack.'"
"/feedback — Send product feedback (event: wizard: feedback submitted)",src/ui/tui/console-commands.ts,19,true,Leaks internal analytics event name to user,The parenthetical '(event: wizard: feedback submitted)' exposes the internal Amplitude event name used for telemetry. Users don't need to see this.,/feedback — Send product feedback
"/test — Run a prompt-skill demo (confirm + choose)",src/ui/tui/console-commands.ts,21,true,Debug/dev command visible to end users — should be hidden or removed,This is a developer-only test command for exercising wizard-tools:confirm and wizard-tools:choose. Exposing it to end users is confusing. It serves no user purpose.,Remove from COMMANDS array entirely (or gate behind --debug flag)
"Send product feedback (Amplitude event: wizard: Feedback Submitted)",bin.ts,937,true,Leaks internal analytics event name in CLI help text,The yargs command description includes the internal tracking event name. This is developer debug info that leaked into user-facing --help output.,Send product feedback
"https://status.claude.com",src/lib/constants.ts,195,true,Claude status page URL exposed to users via OutageScreen,The status page link shown during outages points to status.claude.com which reinforces the Claude vendor leak. Should either be removed or replaced with a generic status page.,Remove or replace with a generic Amplitude status/support URL
"Events and person records can have any properties you want. Track things like how they found your website, what subscription tier they choose, and much more.",src/ui/tui/screens/RunScreen.tsx,85,false,,,,
"Watch real user sessions with Session Replay",src/ui/tui/screens/RunScreen.tsx,91,false,,,,
"See exactly what users see — clicks, scrolls, rage clicks, and dead ends. Debug issues faster and build empathy for your users without scheduling a single call.",src/ui/tui/screens/RunScreen.tsx,93,false,,,,
"Run experiments with confidence",src/ui/tui/screens/RunScreen.tsx,96,false,,,,
"Amplitude supports both feature experiments and web experiments. Test hypotheses, roll out changes safely, and let data decide what ships.",src/ui/tui/screens/RunScreen.tsx,99,false,,,,
"Ship fearlessly with feature flags",src/ui/tui/screens/RunScreen.tsx,103,false,,,,
"Control who sees what, when. Roll out features gradually, kill switches instantly, and decouple deployment from release.",src/ui/tui/screens/RunScreen.tsx,105,false,,,,
"Reach users in-product with Guides & Surveys",src/ui/tui/screens/RunScreen.tsx,111,false,,,,
"Onboard new users, announce features, and collect feedback — all without a code deploy. Target the right audience using your Amplitude data.",src/ui/tui/screens/RunScreen.tsx,113,false,,,,
"Ask questions in plain English",src/ui/tui/screens/RunScreen.tsx,123,false,,,,
"Amplitude AI lets anyone on your team ask data questions in natural language and get instant charts and insights — no SQL required.",src/ui/tui/screens/RunScreen.tsx,125,false,,,,
"Give your AI agents analytics superpowers with Amplitude MCP",src/ui/tui/screens/RunScreen.tsx,131,false,,,,
"Connect any AI agent to your Amplitude data via MCP. Your agents can query metrics, build charts, and act on insights — no dashboard required.",src/ui/tui/screens/RunScreen.tsx,133,false,,,,
"You can track Stripe revenue with Amplitude",src/ui/tui/screens/RunScreen.tsx,157,false,,,,
"Add Stripe as a data source while you wait:",src/ui/tui/screens/RunScreen.tsx,158,false,,,,
"LLM analytics setup queued next",src/ui/tui/screens/RunScreen.tsx,172,false,,,,
"We detected LLM dependencies in your project.",src/ui/tui/screens/RunScreen.tsx,173,false,,,,
"Status",src/ui/tui/screens/RunScreen.tsx,316,false,,,,
"Event plan",src/ui/tui/screens/RunScreen.tsx,328,false,,,,
"All logs",src/ui/tui/screens/RunScreen.tsx,335,false,,,,
"Small Web",src/ui/tui/screens/RunScreen.tsx,340,false,,,,
"Snake",src/ui/tui/screens/RunScreen.tsx,345,false,,,,
"Waiting for your events",src/ui/tui/screens/DataIngestionCheckScreen.tsx,172,false,,,,
"Your SDK is installed. Once you run your app and trigger some actions, events will start flowing into Amplitude.",src/ui/tui/screens/DataIngestionCheckScreen.tsx,178,false,,,,
"Checking every 30 seconds — this screen will advance automatically.",src/ui/tui/screens/DataIngestionCheckScreen.tsx,183,false,,,,
"Checking your event catalog...",src/ui/tui/screens/DataIngestionCheckScreen.tsx,191,false,,,,
"Events cataloged in your workspace:",src/ui/tui/screens/DataIngestionCheckScreen.tsx,198,false,,,,
"... and {overflow} more",src/ui/tui/screens/DataIngestionCheckScreen.tsx,209,false,,,,
"Waiting for your events...",src/ui/tui/screens/DataIngestionCheckScreen.tsx,219,false,,,,
"Press Enter to continue / once you see events in your Amplitude dashboard",src/ui/tui/screens/DataIngestionCheckScreen.tsx,237,false,,,,
"Press q or Esc to exit and resume later",src/ui/tui/screens/DataIngestionCheckScreen.tsx,243,false,,,,
"Come back once your app is running and sending events. Your SDK is installed — you just need to trigger some actions.",src/ui/tui/screens/DataIngestionCheckScreen.tsx,154,false,,,,
"Set up your analytics",src/ui/tui/screens/ChecklistScreen.tsx,151,false,,,,
"Your events are flowing. Now let's build some views of your data.",src/ui/tui/screens/ChecklistScreen.tsx,157,false,,,,
"Opening Amplitude in your browser...",src/ui/tui/screens/ChecklistScreen.tsx,160,false,,,,
"First chart — done",src/ui/tui/screens/ChecklistScreen.tsx,115,false,,,,
"Create your first chart",src/ui/tui/screens/ChecklistScreen.tsx,116,false,,,,
"opens in browser",src/ui/tui/screens/ChecklistScreen.tsx,117,false,,,,
"First dashboard — done",src/ui/tui/screens/ChecklistScreen.tsx,123,false,,,,
"Create your first dashboard",src/ui/tui/screens/ChecklistScreen.tsx,125,false,,,,
"create a chart first",src/ui/tui/screens/ChecklistScreen.tsx,131,false,,,,
"Set up taxonomy",src/ui/tui/screens/ChecklistScreen.tsx,136,false,,,,
"coming soon",src/ui/tui/screens/ChecklistScreen.tsx,137,false,,,,
"Done — continue",src/ui/tui/screens/ChecklistScreen.tsx,142,false,,,,
"Skip remaining and continue",src/ui/tui/screens/ChecklistScreen.tsx,142,false,,,,
"you can always do these in Amplitude later",src/ui/tui/screens/ChecklistScreen.tsx,143,false,,,,
"Amplitude is already configured in this project!",src/ui/tui/screens/McpScreen.tsx,192,false,,,,
"Data setup complete!",src/ui/tui/screens/McpScreen.tsx,193,false,,,,
"The installer skipped the automated setup step because Amplitude is already present. You can continue to editor MCP setup, or run the full setup wizard if you want to review or change the integration.",src/ui/tui/screens/McpScreen.tsx,200,false,,,,
"How would you like to proceed?",src/ui/tui/screens/McpScreen.tsx,206,false,,,,
"Continue to MCP setup",src/ui/tui/screens/McpScreen.tsx,208,false,,,,
"Run setup wizard anyway",src/ui/tui/screens/McpScreen.tsx,211,false,,,,
"MCP Server Removal",src/ui/tui/screens/McpScreen.tsx,228,false,,,,
"MCP Server Setup",src/ui/tui/screens/McpScreen.tsx,228,false,,,,
"Detecting supported editors...",src/ui/tui/screens/McpScreen.tsx,233,false,,,,
"No supported MCP clients detected. Skipping...",src/ui/tui/screens/McpScreen.tsx,238,false,,,,
"No installed MCP clients detected. Skipping...",src/ui/tui/screens/McpScreen.tsx,238,false,,,,
"Detected: {clients}",src/ui/tui/screens/McpScreen.tsx,246,false,,,,
"Remove the Amplitude MCP server from your editor?",src/ui/tui/screens/McpScreen.tsx,252,false,,,,
"Install the Amplitude MCP server to your editor?",src/ui/tui/screens/McpScreen.tsx,253,false,,,,
"Remove MCP",src/ui/tui/screens/McpScreen.tsx,255,false,,,,
"Install MCP",src/ui/tui/screens/McpScreen.tsx,255,false,,,,
"No thanks",src/ui/tui/screens/McpScreen.tsx,256,false,,,,
"Select editor to install MCP server",src/ui/tui/screens/McpScreen.tsx,266,false,,,,
"Removing MCP server... / Installing MCP server...",src/ui/tui/screens/McpScreen.tsx,286,false,,,,
"MCP server removed from: / installed for:",src/ui/tui/screens/McpScreen.tsx,296,false,,,,
"Removal skipped. / Installation skipped.",src/ui/tui/screens/McpScreen.tsx,307,false,,,,
"Slack Integration",src/ui/tui/screens/SlackScreen.tsx,144,false,,,,
"Connect Amplitude to Slack for chart previews, dashboard sharing,",src/ui/tui/screens/SlackScreen.tsx,149,false,,,,
"and real-time tracking plan notifications.",src/ui/tui/screens/SlackScreen.tsx,152,false,,,,
"EU region: install the ""Amplitude - EU"" app from the Slack App Directory.",src/ui/tui/screens/SlackScreen.tsx,158,false,,,,
"Open Amplitude Settings to connect the ""{appName}"" Slack app?",src/ui/tui/screens/SlackScreen.tsx,167,false,,,,
"Open settings",src/ui/tui/screens/SlackScreen.tsx,168,false,,,,
"Skip for now",src/ui/tui/screens/SlackScreen.tsx,169,false,,,,
"Opening browser...",src/ui/tui/screens/SlackScreen.tsx,177,false,,,,
"Browser opened to {settingsUrl}",src/ui/tui/screens/SlackScreen.tsx,183,false,,,,
"Connected to Slack?",src/ui/tui/screens/SlackScreen.tsx,191,false,,,,
"Yes, connected",src/ui/tui/screens/SlackScreen.tsx,192,false,,,,
"Slack connected! You'll get chart previews and notifications in Slack.",src/ui/tui/screens/SlackScreen.tsx,204,false,,,,
"Re-authenticate",src/ui/tui/screens/LoginScreen.tsx,87,false,,,,
"Refreshing credentials...",src/ui/tui/screens/LoginScreen.tsx,94,false,,,,
"Credentials refreshed.",src/ui/tui/screens/LoginScreen.tsx,99,false,,,,
"No stored credentials found. Restart the wizard to re-authenticate.",src/ui/tui/screens/LoginScreen.tsx,104,false,,,,
"Refresh failed: {errorMsg}",src/ui/tui/screens/LoginScreen.tsx,110,false,,,,
"Restart the wizard to re-authenticate.",src/ui/tui/screens/LoginScreen.tsx,112,false,,,,
"Log Out",src/ui/tui/screens/LogoutScreen.tsx,38,false,,,,
"Clear stored Amplitude credentials from ~/.ampli.json?",src/ui/tui/screens/LogoutScreen.tsx,44,false,,,,
"Log out",src/ui/tui/screens/LogoutScreen.tsx,45,false,,,,
"Logged out. Restart the wizard to re-authenticate.",src/ui/tui/screens/LogoutScreen.tsx,54,false,,,,
"Status: {serviceStatus.description}",src/ui/tui/screens/OutageScreen.tsx,36,false,,,,
"Status page: {serviceStatus.statusPageUrl}",src/ui/tui/screens/OutageScreen.tsx,39,false,,,,
"The wizard may not work reliably while services are affected.",src/ui/tui/screens/OutageScreen.tsx,44,false,,,,
"Continue anyway?",src/ui/tui/screens/OutageScreen.tsx,49,false,,,,
"Settings Conflict",src/ui/tui/screens/SettingsOverrideScreen.tsx,48,false,,,,
"These overrides prevent the Wizard from reaching the Amplitude LLM Gateway. We can back up the file and continue.",src/ui/tui/screens/SettingsOverrideScreen.tsx,66,false,,,,
"Back up to .wizard-backup and continue?",src/ui/tui/screens/SettingsOverrideScreen.tsx,83,false,,,,
"Backup & continue [Enter]",src/ui/tui/screens/SettingsOverrideScreen.tsx,84,false,,,,
"Exit [Esc]",src/ui/tui/screens/SettingsOverrideScreen.tsx,85,false,,,,
"Could not back up the settings file.",src/ui/tui/screens/SettingsOverrideScreen.tsx,89,false,,,,
"Successfully installed Amplitude!",src/ui/tui/screens/OutroScreen.tsx,80,false,,,,
"Check ./amplitude-setup-report.md for details about your integration",src/ui/tui/screens/OutroScreen.tsx,85,false,,,,
"What the agent did:",src/ui/tui/screens/OutroScreen.tsx,93,false,,,,
"Events added:",src/ui/tui/screens/OutroScreen.tsx,106,false,,,,
"Learn more:",src/ui/tui/screens/OutroScreen.tsx,120,false,,,,
"Continue onboarding:",src/ui/tui/screens/OutroScreen.tsx,128,false,,,,
"Note: This wizard uses an LLM agent to analyze and modify your project. Please review the changes made.",src/ui/tui/screens/OutroScreen.tsx,136,false,,,,
"How did this work for you? Drop us a line: wizard@amplitude.com",src/ui/tui/screens/OutroScreen.tsx,142,false,,,,
"An error occurred",src/ui/tui/screens/OutroScreen.tsx,151,false,,,,
"Cancelled",src/ui/tui/screens/OutroScreen.tsx,159,false,,,,
"Manual setup guide:",src/ui/tui/screens/OutroScreen.tsx,164,false,,,,
"Setup Report",src/ui/tui/screens/OutroScreen.tsx,66,false,,,,
"(Esc to go back)",src/ui/tui/screens/OutroScreen.tsx,68,false,,,,
"View setup report",src/ui/tui/screens/OutroScreen.tsx,176,false,,,,
"Open Amplitude dashboard",src/ui/tui/screens/OutroScreen.tsx,177,false,,,,
"Exit",src/ui/tui/screens/OutroScreen.tsx,178,false,,,,
"Press any key to exit",src/ui/tui/screens/OutroScreen.tsx,200,false,,,,
"Finishing up...",src/ui/tui/screens/OutroScreen.tsx,48,false,,,,
"Amplitude Wizard v{version}",src/ui/tui/components/TitleBar.tsx,20,false,,,,
"Wizard v{version}",src/ui/tui/components/TitleBar.tsx,34,false,,,,
"Feedback: wizard@amplitude.com",src/ui/tui/components/TitleBar.tsx,4,false,,,,
"wizard@amplitude.com",src/ui/tui/components/TitleBar.tsx,5,false,,,,
"Continue [Enter]",src/ui/tui/primitives/ConfirmationInput.tsx,29,false,,,,
"Cancel [Esc]",src/ui/tui/primitives/ConfirmationInput.tsx,30,false,,,,
"← → to browse tabs while the wizard runs",src/ui/tui/primitives/TabContainer.tsx,91,false,,,,
"Analyzing project...",src/ui/tui/primitives/ProgressList.tsx,34,false,,,,
"Progress: {completed}/{total} completed",src/ui/tui/primitives/ProgressList.tsx,67,false,,,,
"(No report found — the agent may still be running)",src/ui/tui/primitives/ReportViewer.tsx,50,false,,,,
"↑↓ to scroll · {offset+visibleLines}/{lines.length} lines",src/ui/tui/primitives/ReportViewer.tsx,126,false,,,,
"(No log file found)",src/ui/tui/primitives/LogViewer.tsx,34,false,,,,
"Event plan",src/ui/tui/primitives/EventPlanViewer.tsx,16,false,,,,
"Loading Kagi Small Web...",src/ui/tui/primitives/KagiSmallWebViewer.tsx,96,false,,,,
"Could not load Kagi Small Web.",src/ui/tui/primitives/KagiSmallWebViewer.tsx,104,false,,,,
"Kagi Small Web",src/ui/tui/primitives/KagiSmallWebViewer.tsx,112,false,,,,
"{scrollOffset} more",src/ui/tui/primitives/PickerMenu.tsx,194,false,,,,
"{remaining} more",src/ui/tui/primitives/PickerMenu.tsx,208,false,,,,
"(space to toggle, enter to submit)",src/ui/tui/primitives/PickerMenu.tsx,339,false,,,,
"/region — Switch data-center region (US or EU)",src/ui/tui/console-commands.ts,11,false,,,,
"/login — Re-authenticate",src/ui/tui/console-commands.ts,12,false,,,,
"/logout — Clear stored credentials",src/ui/tui/console-commands.ts,13,false,,,,
"/whoami — Show current user, org, and project",src/ui/tui/console-commands.ts,14,false,,,,
"/mcp — Install or remove the Amplitude MCP server",src/ui/tui/console-commands.ts,15,false,,,,
"/slack — Set up Amplitude Slack integration",src/ui/tui/console-commands.ts,16,false,,,,
"/snake — Play Snake",src/ui/tui/console-commands.ts,22,false,,,,
"/exit — Exit the wizard",src/ui/tui/console-commands.ts,23,false,,,,
"org: {name}  workspace: {name}  region: {region}",src/ui/tui/console-commands.ts,39,false,,,,
"(none)",src/ui/tui/console-commands.ts,39,false,,,,
